real_time,NE_ESPN,MIN_ESPN,NE_ODDS,MIN_ODDS_UGLY,MIN_ODDS,game_time,clean_game_time
58:28.9,48.7,51.3,0.5775,0.496625,0.503375, 1:28 - 1st,812
58:30.1,48.7,51.3,0.5775,0.496625,0.503375, 1:28 - 1st,812
58:31.3,48.7,51.3,0.5775,0.496625,0.503375, 1:28 - 1st,812
58:32.5,48.7,51.3,0.5775,0.496625,0.503375, 1:28 - 1st,812
58:33.7,48.7,51.3,0.5775,0.496625,0.503375, 1:28 - 1st,812
58:34.9,48.7,51.3,0.5775,0.496625,0.503375, 1:28 - 1st,812
58:36.1,48.7,51.3,0.5775,0.496625,0.503375, 1:28 - 1st,812
58:37.3,48.7,51.3,0.5775,0.496625,0.503375, 1:28 - 1st,812
58:38.5,48.7,51.3,0.5775,0.496625,0.503375, 1:28 - 1st,812
58:39.7,48.7,51.3,0.5775,0.496625,0.503375, 1:28 - 1st,812
58:40.9,48.7,51.3,0.5775,0.496625,0.503375, 1:28 - 1st,812
58:42.1,48.7,51.3,0.5775,0.496625,0.503375, 1:28 - 1st,812
58:43.4,48.7,51.3,0.5775,0.496625,0.503375, 1:28 - 1st,812
58:44.7,48.7,51.3,0.5775,0.496625,0.503375, 1:28 - 1st,812
58:45.8,48.7,51.3,0.5775,0.496625,0.503375, 1:28 - 1st,812
58:47.1,48.7,51.3,0.5775,0.496625,0.503375, 1:28 - 1st,812
58:48.2,48.7,51.3,0.5775,0.496625,0.503375, 1:28 - 1st,812
58:49.4,48.7,51.3,0.5775,0.496625,0.503375, 1:28 - 1st,812
58:50.6,48.7,51.3,0.5775,0.496625,0.503375, 1:28 - 1st,812
58:51.8,48.7,51.3,0.5775,0.496625,0.503375, 1:28 - 1st,812
58:53.0,48.7,51.3,0.5775,0.496625,0.503375, 1:28 - 1st,812
58:54.2,48.7,51.3,0.5775,0.496625,0.503375, 1:28 - 1st,812
58:55.4,48.7,51.3,0.5775,0.496625,0.503375, 1:28 - 1st,812
58:56.5,48.7,51.3,0.5775,0.496625,0.503375, 1:28 - 1st,812
58:57.7,48.7,51.3,0.5775,0.496625,0.503375, 1:28 - 1st,812
58:58.9,48.7,51.3,0.5775,0.496625,0.503375, 1:28 - 1st,812
59:00.0,48.7,51.3,0.5775,0.496625,0.503375, 1:28 - 1st,812
59:01.2,48.7,51.3,0.5775,0.496625,0.503375, 1:28 - 1st,812
59:02.4,48.7,51.3,0.5775,0.496625,0.503375, 1:28 - 1st,812
59:03.6,48.7,51.3,0.5775,0.496625,0.503375, 1:28 - 1st,812
59:04.8,48.7,51.3,0.5775,0.496625,0.503375, 1:28 - 1st,812
59:06.1,48.7,51.3,0.5775,0.496625,0.503375, 1:28 - 1st,812
59:07.3,48.7,51.3,0.5775,0.496625,0.503375, 1:28 - 1st,812
59:08.5,48.7,51.3,0.5775,0.496625,0.503375, 1:28 - 1st,812
59:09.7,48.7,51.3,0.5775,0.496625,0.503375, 1:28 - 1st,812
59:10.9,48.7,51.3,0.5775,0.496625,0.503375, 1:28 - 1st,812
59:12.1,48.7,51.3,0.5775,0.496625,0.503375, 1:28 - 1st,812
59:13.3,48.7,51.3,0.5859375,0.5050625,0.4949375, 1:28 - 1st,812
59:14.5,48.7,51.3,0.5859375,0.5056875,0.4943125, 1:28 - 1st,812
59:15.7,48.7,51.3,0.591,0.5136,0.4864, 1:28 - 1st,812
59:16.9,48.7,51.3,0.5929,0.5136,0.4864, 1:28 - 1st,812
59:18.1,48.7,51.3,0.5929,0.5136,0.4864, 1:28 - 1st,812
59:19.3,48.7,51.3,0.5929,0.5136,0.4864, 1:28 - 1st,812
59:20.5,48.7,51.3,0.59075,0.5094375,0.4905625, 1:28 - 1st,812
59:21.7,48.7,51.3,0.59075,0.5094375,0.4905625, 1:28 - 1st,812
59:22.9,48.7,51.3,0.59075,0.5094375,0.4905625, 1:28 - 1st,812
59:24.1,48.7,51.3,0.59075,0.5094375,0.4905625, 1:28 - 1st,812
59:25.3,48.7,51.3,0.59075,0.5094375,0.4905625, 1:28 - 1st,812
59:26.6,48.7,51.3,0.59075,0.5094375,0.4905625, 1:28 - 1st,812
59:27.8,48.7,51.3,0.59075,0.5094375,0.4905625, 1:28 - 1st,812
59:28.9,48.7,51.3,0.59075,0.5094375,0.4905625, 1:28 - 1st,812
59:30.1,49.5,50.5,0.59075,0.5094375,0.4905625, 1:28 - 1st,812
59:31.3,49.5,50.5,0.59075,0.5094375,0.4905625, 1:28 - 1st,812
59:32.5,49.5,50.5,0.59075,0.5094375,0.4905625, 1:28 - 1st,812
59:33.7,49.5,50.5,0.59075,0.5094375,0.4905625, 1:28 - 1st,812
59:35.0,49.5,50.5,0.59075,0.5094375,0.4905625, 1:28 - 1st,812
59:36.1,49.5,50.5,0.59075,0.5094375,0.4905625, 1:28 - 1st,812
59:37.3,49.5,50.5,0.59075,0.5094375,0.4905625, 1:28 - 1st,812
59:38.5,49.5,50.5,0.59075,0.5094375,0.4905625, 1:28 - 1st,812
59:39.7,49.5,50.5,0.59075,0.5094375,0.4905625, 1:28 - 1st,812
59:40.9,49.5,50.5,0.59075,0.5094375,0.4905625, 1:28 - 1st,812
59:42.1,49.5,50.5,0.59075,0.5094375,0.4905625, 1:28 - 1st,812
59:43.3,49.5,50.5,0.59075,0.5094375,0.4905625, 1:28 - 1st,812
59:44.5,49.5,50.5,0.59075,0.5094375,0.4905625, 1:28 - 1st,812
59:45.7,49.5,50.5,0.59075,0.5094375,0.4905625, 1:28 - 1st,812
59:46.9,49.5,50.5,0.59075,0.5094375,0.4905625, 1:28 - 1st,812
59:48.1,49.5,50.5,0.59075,0.5094375,0.4905625, 1:28 - 1st,812
59:49.3,49.5,50.5,0.59075,0.5094375,0.4905625, 1:28 - 1st,812
59:50.5,49.5,50.5,0.59075,0.5094375,0.4905625, 1:28 - 1st,812
59:51.7,49.5,50.5,0.59075,0.5094375,0.4905625, 1:28 - 1st,812
59:52.9,49.5,50.5,0.59075,0.5094375,0.4905625, 1:28 - 1st,812
59:54.2,49.5,50.5,0.59075,0.5094375,0.4905625, 1:28 - 1st,812
59:55.4,49.5,50.5,0.6011,0.518923077,0.481076923, 1:28 - 1st,812
59:56.6,49.5,50.5,0.6046,0.522,0.478, 1:28 - 1st,812
59:57.8,49.5,50.5,0.6046,0.522,0.478, 1:28 - 1st,812
59:59.1,49.5,50.5,0.6046,0.522,0.478, 1:28 - 1st,812
00:00.3,49.5,50.5,0.6046,0.522,0.478, 1:28 - 1st,812
00:01.5,49.5,50.5,0.6046,0.522,0.478, 1:28 - 1st,812
00:02.7,49.5,50.5,0.6046,0.522,0.478, 1:28 - 1st,812
00:03.9,49.5,50.5,0.6046,0.522,0.478, 1:28 - 1st,812
00:05.1,49.5,50.5,0.6046,0.522,0.478, 1:28 - 1st,812
00:06.2,49.5,50.5,0.6046,0.522,0.478, 1:28 - 1st,812
00:07.4,49.5,50.5,0.6046,0.522,0.478, 1:28 - 1st,812
00:08.7,49.5,50.5,0.6046,0.522,0.478, 1:28 - 1st,812
00:09.9,49.5,50.5,0.6046,0.522,0.478, 1:28 - 1st,812
00:11.0,49.5,50.5,0.6046,0.522,0.478, 1:23 - 1st,817
00:12.2,49.5,50.5,0.6046,0.522,0.478, 1:23 - 1st,817
00:13.5,49.5,50.5,0.6038125,0.52275,0.47725, 1:23 - 1st,817
00:14.7,47.7,52.3,0.6038125,0.52275,0.47725, 1:23 - 1st,817
00:15.9,47.7,52.3,0.6038125,0.52275,0.47725, 1:23 - 1st,817
00:17.1,47.7,52.3,0.6038125,0.52275,0.47725, 1:23 - 1st,817
00:18.3,47.7,52.3,0.6038125,0.52275,0.47725, 1:23 - 1st,817
00:19.5,47.7,52.3,0.6038125,0.52275,0.47725, 1:23 - 1st,817
00:20.7,47.7,52.3,0.6038125,0.52275,0.47725, 1:23 - 1st,817
00:21.9,47.7,52.3,0.6094375,0.528375,0.471625, 1:23 - 1st,817
00:23.1,47.7,52.3,0.6094375,0.529,0.471, 1:23 - 1st,817
00:24.3,47.7,52.3,0.6094375,0.529,0.471, 1:23 - 1st,817
00:25.5,47.7,52.3,0.6094375,0.529,0.471, 1:23 - 1st,817
00:26.7,47.7,52.3,0.6094375,0.529,0.471, 1:23 - 1st,817
00:28.0,47.7,52.3,0.6094375,0.529,0.471, 1:23 - 1st,817
00:29.3,47.7,52.3,0.6094375,0.529,0.471, 1:23 - 1st,817
00:30.5,47.7,52.3,0.6094375,0.529,0.471, 1:23 - 1st,817
00:31.7,47.7,52.3,0.6118,0.5341,0.4659, 1:23 - 1st,817
00:32.9,47.7,52.3,0.6129,0.5341,0.4659, 1:23 - 1st,817
00:34.1,47.7,52.3,0.6129,0.5341,0.4659, 1:23 - 1st,817
00:35.3,47.7,52.3,0.6129,0.5341,0.4659, 1:23 - 1st,817
00:36.5,47.7,52.3,0.615,0.533625,0.466375, 1:23 - 1st,817
00:37.7,47.7,52.3,0.615,0.533625,0.466375, 1:23 - 1st,817
00:38.9,47.7,52.3,0.615,0.533625,0.466375, 1:23 - 1st,817
00:40.1,47.7,52.3,0.615,0.533625,0.466375, 1:23 - 1st,817
00:41.3,47.7,52.3,0.615,0.533625,0.466375, 1:23 - 1st,817
00:42.5,47.7,52.3,0.615,0.533625,0.466375, 1:23 - 1st,817
00:43.7,47.7,52.3,0.615,0.533625,0.466375, 1:23 - 1st,817
00:44.9,47.7,52.3,0.615,0.533625,0.466375, 1:23 - 1st,817
00:46.1,47.8,52.2,0.615,0.533625,0.466375, 0:47 - 1st,853
00:47.4,47.8,52.2,0.615,0.533625,0.466375, 0:47 - 1st,853
00:48.6,47.8,52.2,0.6201875,0.5382,0.4618, 0:47 - 1st,853
00:49.8,47.8,52.2,0.6201875,0.538625,0.461375, 0:47 - 1st,853
00:51.0,47.8,52.2,0.6201875,0.538625,0.461375, 0:47 - 1st,853
00:52.2,47.8,52.2,0.6201875,0.538625,0.461375, 0:47 - 1st,853
00:53.4,47.8,52.2,0.6201875,0.538625,0.461375, 0:47 - 1st,853
00:54.6,47.8,52.2,0.6201875,0.538625,0.461375, 0:47 - 1st,853
00:55.8,47.8,52.2,0.6201875,0.538625,0.461375, 0:47 - 1st,853
00:57.0,47.8,52.2,0.6201875,0.538625,0.461375, 0:47 - 1st,853
00:58.2,47.8,52.2,0.6201875,0.538625,0.461375, 0:47 - 1st,853
00:59.4,47.8,52.2,0.6201875,0.538625,0.461375, 0:47 - 1st,853
01:00.5,47.8,52.2,0.6201875,0.538625,0.461375, 0:47 - 1st,853
01:01.7,47.8,52.2,0.6201875,0.538625,0.461375, 0:47 - 1st,853
01:03.1,47.8,52.2,0.616571429,0.534285714,0.465714286, 0:47 - 1st,853
01:04.4,47.8,52.2,0.616571429,0.534285714,0.465714286, 0:47 - 1st,853
01:05.6,47.8,52.2,0.616571429,0.534428571,0.465571429, 0:47 - 1st,853
01:06.8,47.8,52.2,0.616571429,0.534428571,0.465571429, 0:47 - 1st,853
01:08.1,47.8,52.2,0.605,0.546,0.454, 0:47 - 1st,853
01:09.3,47.8,52.2, nan, nan,#VALUE!, 0:47 - 1st,853
01:10.4,47.8,52.2, nan, nan,#VALUE!, 0:47 - 1st,853
01:11.6,47.8,52.2, nan, nan,#VALUE!, 0:47 - 1st,853
01:12.8,47.8,52.2, nan, nan,#VALUE!, 0:47 - 1st,853
01:14.0,47.8,52.2, nan, nan,#VALUE!, 0:47 - 1st,853
01:15.2,47.8,52.2, nan, nan,#VALUE!, 0:47 - 1st,853
01:16.4,47.8,52.2, nan, nan,#VALUE!, 0:47 - 1st,853
01:17.6,47.8,52.2,0.5535,0.4685,0.5315, 0:47 - 1st,853
01:18.8,47.8,52.2,0.5535,0.4685,0.5315, 0:47 - 1st,853
01:20.0,47.8,52.2,0.5535,0.4685,0.5315, 0:47 - 1st,853
01:21.2,47.8,52.2,0.5622,0.4796,0.5204, 0:47 - 1st,853
01:22.4,47.8,52.2,0.5622,0.4796,0.5204, 0:47 - 1st,853
01:23.7,47.8,52.2,0.5622,0.4796,0.5204, 0:47 - 1st,853
01:24.8,47.8,52.2,0.5622,0.4796,0.5204, 0:47 - 1st,853
01:26.1,47.8,52.2,0.5622,0.4796,0.5204, 0:47 - 1st,853
01:27.3,47.8,52.2,0.5608125,0.48075,0.51925, 0:47 - 1st,853
05:54.7,44.1,55.9,0.5253125,0.44425,0.55575, 14:21 - 2nd,939
05:55.9,44.1,55.9,0.5253125,0.44475,0.55525, 14:21 - 2nd,939
05:57.1,44.1,55.9,0.5253125,0.44475,0.55525, 14:21 - 2nd,939
05:58.3,44.1,55.9,0.5253125,0.44475,0.55525, 14:21 - 2nd,939
05:59.5,44.1,55.9,0.5253125,0.44475,0.55525, 14:21 - 2nd,939
06:00.7,44.1,55.9,0.5253125,0.44475,0.55525, 14:21 - 2nd,939
06:01.9,44.1,55.9,0.5253125,0.44475,0.55525, 14:21 - 2nd,939
06:03.1,44.1,55.9,0.5253125,0.44475,0.55525, 14:21 - 2nd,939
06:04.3,44.1,55.9,0.5253125,0.44475,0.55525, 14:21 - 2nd,939
06:05.5,44.1,55.9,0.5253125,0.44475,0.55525, 14:21 - 2nd,939
06:06.7,44.1,55.9,0.5253125,0.44475,0.55525, 14:21 - 2nd,939
06:08.0,44.1,55.9,0.5253125,0.44475,0.55525, 14:21 - 2nd,939
06:09.2,44.1,55.9,0.5253125,0.44475,0.55525, 14:21 - 2nd,939
06:10.3,44.1,55.9,0.5253125,0.44475,0.55525, 14:21 - 2nd,939
06:11.5,44.1,55.9,0.520571429,0.440571429,0.559428571, 14:21 - 2nd,939
06:12.7,44.1,55.9,0.5225,0.4375,0.5625, 14:21 - 2nd,939
06:13.9,44.1,55.9, nan, nan,#VALUE!, 14:21 - 2nd,939
06:15.1,44.1,55.9, nan, nan,#VALUE!, 14:21 - 2nd,939
06:16.3,44.1,55.9, nan, nan,#VALUE!, 14:21 - 2nd,939
06:17.5,44.1,55.9, nan, nan,#VALUE!, 14:21 - 2nd,939
06:18.7,44.1,55.9,0.5275,0.4425,0.5575, 14:21 - 2nd,939
06:19.9,44.1,55.9,0.5275,0.4425,0.5575, 14:21 - 2nd,939
06:21.1,44.1,55.9,0.5275,0.4425,0.5575, 14:21 - 2nd,939
06:22.3,44.1,55.9,0.5275,0.4425,0.5575, 14:21 - 2nd,939
06:23.4,44.1,55.9,0.5188,0.4362,0.5638, 14:21 - 2nd,939
06:24.6,44.1,55.9,0.5188,0.4362,0.5638, 14:21 - 2nd,939
06:25.8,44.1,55.9,0.5188,0.4362,0.5638, 14:21 - 2nd,939
06:27.0,44.1,55.9,0.5188,0.4362,0.5638, 14:21 - 2nd,939
06:28.2,44.1,55.9,0.5188,0.4362,0.5638, 14:21 - 2nd,939
06:29.5,44.1,55.9,0.5188,0.4362,0.5638, 13:38 - 2nd,982
06:30.7,44.1,55.9,0.51775,0.4362,0.5638, 13:38 - 2nd,982
06:31.9,42.6,57.4,0.51775,0.4374375,0.5625625, 13:38 - 2nd,982
06:33.1,42.6,57.4,0.51775,0.4374375,0.5625625, 13:38 - 2nd,982
06:34.3,42.6,57.4,0.51775,0.4374375,0.5625625, 13:38 - 2nd,982
06:35.5,42.6,57.4,0.51775,0.4374375,0.5625625, 13:38 - 2nd,982
06:36.7,42.6,57.4,0.51775,0.4374375,0.5625625, 13:38 - 2nd,982
06:37.9,42.6,57.4,0.51775,0.4374375,0.5625625, 13:38 - 2nd,982
06:39.1,42.6,57.4,0.51775,0.4374375,0.5625625, 13:38 - 2nd,982
06:40.3,42.6,57.4,0.51775,0.4374375,0.5625625, 13:38 - 2nd,982
06:41.5,42.6,57.4,0.51775,0.4374375,0.5625625, 13:38 - 2nd,982
06:42.7,42.6,57.4,0.51775,0.4374375,0.5625625, 13:38 - 2nd,982
06:43.9,42.6,57.4,0.51775,0.4374375,0.5625625, 13:38 - 2nd,982
06:45.1,42.6,57.4,0.51775,0.4374375,0.5625625, 13:38 - 2nd,982
06:46.3,42.6,57.4,0.51775,0.4374375,0.5625625, 13:38 - 2nd,982
06:47.5,42.6,57.4,0.51775,0.4374375,0.5625625, 13:38 - 2nd,982
06:48.7,42.6,57.4,0.51775,0.4374375,0.5625625, 13:38 - 2nd,982
06:49.9,42.6,57.4,0.51775,0.4374375,0.5625625, 13:38 - 2nd,982
06:51.0,42.6,57.4,0.51775,0.4374375,0.5625625, 13:38 - 2nd,982
06:52.4,42.6,57.4,0.51775,0.4374375,0.5625625, 13:38 - 2nd,982
06:53.6,42.6,57.4,0.51775,0.4374375,0.5625625, 13:38 - 2nd,982
06:54.9,42.6,57.4,0.5079375,0.4284375,0.5715625, 13:38 - 2nd,982
06:56.1,42.6,57.4,0.5079375,0.427625,0.572375, 13:38 - 2nd,982
06:57.3,42.6,57.4,0.5088,0.4266,0.5734, 13:38 - 2nd,982
06:58.5,42.6,57.4,0.5088,0.4266,0.5734, 13:38 - 2nd,982
06:59.7,42.6,57.4,0.5088,0.4266,0.5734, 13:38 - 2nd,982
07:00.9,42.6,57.4,0.5088,0.4266,0.5734, 13:38 - 2nd,982
07:02.1,42.6,57.4,0.5088,0.4266,0.5734, 13:38 - 2nd,982
07:03.4,42.6,57.4,0.5075625,0.427625,0.572375, 13:38 - 2nd,982
07:04.6,42.6,57.4,0.5075625,0.427625,0.572375, 13:38 - 2nd,982
07:05.8,42.6,57.4,0.5075625,0.427625,0.572375, 13:38 - 2nd,982
07:07.0,42.6,57.4,0.5075625,0.427625,0.572375, 13:38 - 2nd,982
07:08.2,42.6,57.4,0.5075625,0.427625,0.572375, 13:38 - 2nd,982
07:09.4,41.8,58.2,0.5075625,0.427625,0.572375, 12:57 - 2nd,1023
07:10.6,41.8,58.2,0.5075625,0.427625,0.572375, 12:57 - 2nd,1023
07:11.8,41.8,58.2,0.5075625,0.427625,0.572375, 12:57 - 2nd,1023
07:13.0,41.8,58.2,0.5075625,0.427625,0.572375, 12:57 - 2nd,1023
07:14.2,41.8,58.2,0.5075625,0.427625,0.572375, 12:57 - 2nd,1023
07:15.4,41.8,58.2,0.5075625,0.427625,0.572375, 12:57 - 2nd,1023
07:16.6,41.8,58.2,0.5075625,0.427625,0.572375, 12:57 - 2nd,1023
07:17.8,41.8,58.2,0.5075625,0.427625,0.572375, 12:57 - 2nd,1023
07:19.0,41.8,58.2,0.5075625,0.427625,0.572375, 12:57 - 2nd,1023
07:20.3,41.8,58.2,0.5075625,0.427625,0.572375, 12:57 - 2nd,1023
07:21.4,41.8,58.2,0.499428571,0.420071429,0.579928571, 12:57 - 2nd,1023
07:22.6,41.8,58.2,0.4898,0.4076,0.5924, 12:57 - 2nd,1023
07:23.8,41.8,58.2,0.4898,0.4076,0.5924, 12:57 - 2nd,1023
07:25.0,41.8,58.2,0.4898,0.4076,0.5924, 12:57 - 2nd,1023
07:26.1,41.8,58.2,0.4898,0.4076,0.5924, 12:57 - 2nd,1023
07:27.4,41.8,58.2,0.4898,0.4076,0.5924, 12:57 - 2nd,1023
07:28.6,41.8,58.2,0.4898,0.4076,0.5924, 12:57 - 2nd,1023
07:29.8,39.2,60.8,0.4898,0.4076,0.5924, 12:31 - 2nd,1049
07:31.0,39.2,60.8,0.4898,0.4076,0.5924, 12:31 - 2nd,1049
07:32.3,39.2,60.8,0.4898,0.4076,0.5924, 12:31 - 2nd,1049
07:33.4,39.2,60.8,0.4898,0.4076,0.5924, 12:31 - 2nd,1049
07:34.6,39.2,60.8,0.4898,0.4076,0.5924, 12:31 - 2nd,1049
07:35.9,39.2,60.8,0.4898,0.4076,0.5924, 12:31 - 2nd,1049
07:37.0,39.2,60.8,0.4885,0.4089375,0.5910625, 12:31 - 2nd,1049
07:38.3,39.2,60.8,0.4885,0.4089375,0.5910625, 12:31 - 2nd,1049
07:39.5,39.2,60.8,0.4885,0.4089375,0.5910625, 12:31 - 2nd,1049
07:40.6,39.2,60.8,0.4885,0.4089375,0.5910625, 12:31 - 2nd,1049
07:41.9,39.2,60.8,0.4885,0.4089375,0.5910625, 12:31 - 2nd,1049
07:43.0,39.2,60.8,0.4885,0.4089375,0.5910625, 12:31 - 2nd,1049
07:44.2,39.2,60.8,0.4885,0.4089375,0.5910625, 12:31 - 2nd,1049
07:45.4,39.2,60.8,0.4885,0.4089375,0.5910625, 12:31 - 2nd,1049
07:46.7,39.2,60.8,0.4885,0.4089375,0.5910625, 12:31 - 2nd,1049
07:47.9,39.2,60.8,0.4885,0.4089375,0.5910625, 12:31 - 2nd,1049
07:49.1,39.2,60.8,0.4885,0.4089375,0.5910625, 12:31 - 2nd,1049
07:50.2,39.2,60.8,0.4885,0.4089375,0.5910625, 12:31 - 2nd,1049
07:51.4,39.2,60.8,0.4885,0.4089375,0.5910625, 12:31 - 2nd,1049
07:52.7,39.2,60.8,0.4885,0.4089375,0.5910625, 12:31 - 2nd,1049
07:53.9,39.2,60.8,0.4885,0.4089375,0.5910625, 12:31 - 2nd,1049
07:55.1,39.2,60.8,0.4885,0.4089375,0.5910625, 12:31 - 2nd,1049
07:56.6,39.2,60.8,0.4885,0.4089375,0.5910625, 12:31 - 2nd,1049
07:57.7,39.2,60.8,0.4885,0.4089375,0.5910625, 12:31 - 2nd,1049
07:58.9,39.2,60.8,0.4885,0.4089375,0.5910625, 12:31 - 2nd,1049
08:00.1,39.2,60.8,0.4885,0.4089375,0.5910625, 12:31 - 2nd,1049
08:02.1,39.2,60.8,0.4987,0.4218,0.5782, 12:31 - 2nd,1049
08:03.3,39.2,60.8,0.502,0.421,0.579, 12:31 - 2nd,1049
08:04.5,39.2,60.8,0.502,0.421,0.579, 12:31 - 2nd,1049
08:05.7,39.2,60.8,0.513,0.432,0.568, 12:31 - 2nd,1049
08:07.0,39.2,60.8,0.513,0.432,0.568, 12:31 - 2nd,1049
08:08.1,39.2,60.8,0.513,0.432,0.568, 12:31 - 2nd,1049
08:09.4,39.2,60.8,0.513,0.432,0.568, 12:31 - 2nd,1049
08:10.6,39.2,60.8,0.512,0.4323,0.5677, 12:31 - 2nd,1049
08:11.8,39.2,60.8,0.5108,0.4282,0.5718, 12:31 - 2nd,1049
08:13.0,39.2,60.8,0.5108,0.4282,0.5718, 12:31 - 2nd,1049
08:14.2,39.2,60.8,0.5108,0.4282,0.5718, 11:47 - 2nd,1093
08:15.4,39.2,60.8,0.5108,0.4282,0.5718, 11:47 - 2nd,1093
08:16.7,39.2,60.8,0.5108,0.4282,0.5718, 11:47 - 2nd,1093
08:17.9,39.2,60.8,0.50975,0.429125,0.570875, 11:47 - 2nd,1093
08:19.1,39.2,60.8,0.50975,0.429125,0.570875, 11:47 - 2nd,1093
08:20.3,39.2,60.8,0.50975,0.429125,0.570875, 11:47 - 2nd,1093
08:21.5,39.2,60.8,0.50975,0.429125,0.570875, 11:47 - 2nd,1093
08:22.7,40.9,59.1,0.50975,0.429125,0.570875, 11:47 - 2nd,1093
08:23.9,40.9,59.1,0.50975,0.429125,0.570875, 11:47 - 2nd,1093
08:25.1,40.9,59.1,0.50975,0.429125,0.570875, 11:47 - 2nd,1093
08:26.3,40.9,59.1,0.50975,0.429125,0.570875, 11:47 - 2nd,1093
08:27.5,40.9,59.1,0.50975,0.429125,0.570875, 11:47 - 2nd,1093
08:28.7,40.9,59.1,0.50975,0.429125,0.570875, 11:47 - 2nd,1093
08:29.9,40.9,59.1,0.50975,0.429125,0.570875, 11:47 - 2nd,1093
08:31.1,40.9,59.1,0.50975,0.429125,0.570875, 11:47 - 2nd,1093
08:32.3,40.9,59.1,0.50975,0.429125,0.570875, 11:47 - 2nd,1093
08:33.5,40.9,59.1,0.505571429,0.425428571,0.574571429, 11:47 - 2nd,1093
08:34.7,40.9,59.1,0.505571429,0.4225,0.5775, 11:47 - 2nd,1093
08:35.9,40.9,59.1,0.505571429,0.424428571,0.575571429, 11:47 - 2nd,1093
08:37.1,40.9,59.1,0.5075,0.4225,0.5775, 11:47 - 2nd,1093
08:38.3,40.9,59.1, nan, nan,#VALUE!, 11:47 - 2nd,1093
08:39.5,40.9,59.1, nan, nan,#VALUE!, 11:47 - 2nd,1093
08:40.7,40.9,59.1, nan, nan,#VALUE!, 11:47 - 2nd,1093
08:41.9,40.9,59.1, nan, nan,#VALUE!, 11:47 - 2nd,1093
08:43.1,40.9,59.1,0.4715,0.3875,0.6125, 11:47 - 2nd,1093
08:44.3,40.9,59.1,0.4715,0.3875,0.6125, 11:47 - 2nd,1093
08:45.5,40.9,59.1,0.4808,0.3986,0.6014, 11:47 - 2nd,1093
08:46.7,40.9,59.1,0.4808,0.3986,0.6014, 11:47 - 2nd,1093
08:47.9,40.9,59.1,0.4808,0.3986,0.6014, 11:47 - 2nd,1093
08:49.1,40.9,59.1,0.4808,0.3986,0.6014, 11:47 - 2nd,1093
08:50.2,40.9,59.1,0.4808,0.3986,0.6014, 11:47 - 2nd,1093
08:51.5,40.9,59.1,0.4808,0.3986,0.6014, 11:47 - 2nd,1093
08:52.6,40.9,59.1,0.4808,0.3986,0.6014, 11:47 - 2nd,1093
08:53.9,40.9,59.1,0.4798125,0.39975,0.60025, 11:47 - 2nd,1093
08:55.1,40.9,59.1,0.4798125,0.39975,0.60025, 11:47 - 2nd,1093
08:56.4,39,61,0.4798125,0.39975,0.60025, 11:19 - 2nd,1121
08:57.5,39,61,0.4798125,0.39975,0.60025, 11:19 - 2nd,1121
08:58.7,39,61,0.4798125,0.39975,0.60025, 11:19 - 2nd,1121
08:59.9,39,61,0.4798125,0.39975,0.60025, 11:19 - 2nd,1121
09:01.2,39,61,0.4798125,0.39975,0.60025, 11:19 - 2nd,1121
09:02.3,39,61,0.4798125,0.39975,0.60025, 11:19 - 2nd,1121
09:03.6,39,61,0.4798125,0.39975,0.60025, 11:19 - 2nd,1121
09:04.8,39,61,0.4798125,0.39975,0.60025, 11:19 - 2nd,1121
09:06.0,39,61,0.4798125,0.39975,0.60025, 11:19 - 2nd,1121
09:07.2,39,61,0.4798125,0.39975,0.60025, 11:19 - 2nd,1121
09:08.4,39,61,0.4798125,0.39975,0.60025, 11:19 - 2nd,1121
09:09.6,39,61,0.4798125,0.39975,0.60025, 11:19 - 2nd,1121
09:10.8,39,61,0.4798125,0.39975,0.60025, 11:19 - 2nd,1121
09:12.0,39,61,0.4798125,0.39975,0.60025, 11:19 - 2nd,1121
09:13.2,39,61,0.4798125,0.39975,0.60025, 11:19 - 2nd,1121
09:14.4,39,61,0.4798125,0.39975,0.60025, 11:19 - 2nd,1121
09:15.6,39,61,0.4798125,0.39975,0.60025, 11:19 - 2nd,1121
09:16.8,39,61,0.4808,0.3986,0.6014, 11:19 - 2nd,1121
09:18.0,39,61,0.487,0.406,0.594, 11:19 - 2nd,1121
09:19.2,39,61,0.487,0.406,0.594, 11:19 - 2nd,1121
09:20.4,39,61,0.487,0.406,0.594, 11:19 - 2nd,1121
09:21.6,39,61,0.487,0.406,0.594, 11:19 - 2nd,1121
09:22.8,39,61,0.487,0.406,0.594, 11:19 - 2nd,1121
09:24.0,39,61,0.502,0.421,0.579, 11:19 - 2nd,1121
09:25.2,39,61,0.502,0.421,0.579, 11:19 - 2nd,1121
09:26.4,39,61,0.502,0.421,0.579, 11:19 - 2nd,1121
09:27.6,39,61,0.4986,0.4156,0.5844, 11:19 - 2nd,1121
09:28.8,39,61,0.4986,0.4156,0.5844, 11:19 - 2nd,1121
09:30.0,39,61,0.4986,0.4156,0.5844, 11:19 - 2nd,1121
09:31.2,39,61,0.4986,0.4156,0.5844, 11:19 - 2nd,1121
09:32.4,39,61,0.4986,0.4156,0.5844, 11:19 - 2nd,1121
09:33.5,39,61,0.4974375,0.416625,0.583375, 11:19 - 2nd,1121
09:34.7,39,61,0.4974375,0.416625,0.583375, 11:19 - 2nd,1121
